payment_id,work_id,stage,amount,payment_date,vendor_id
P002213,W00862,3,622672.63,2025-08-28,V015
P002214,W00863,1,2967668.19,2025-01-18,V069
P002215,W00863,2,2967668.19,2025-06-12,V040
P002216,W00864,1,2528970.48,2024-04-16,V038
P002217,W00864,2,2528970.48,2024-09-07,V001
P002218,W00865,1,1048154.83,2023-12-17,V008
P002219,W00865,2,1048154.83,2024-05-21,V090
P002220,W00866,1,1554757.8,2025-04-01,V030
P002221,W00866,2,1166068.35,2025-06-25,V037
P002222,W00866,3,1166068.35,2025-08-10,V037
P002223,W00867,1,427515.88,2024-10-19,V072
P002224,W00867,2,320636.91,2024-12-08,V035
P002225,W00867,3,320636.91,2025-01-21,V059
P002226,W00868,1,1136375.58,2025-01-26,V057
P002227,W00868,2,1136375.58,2025-04-13,V059
P002228,W00869,1,785151.56,2025-07-05,V046
P002229,W00869,2,588863.67,2025-09-26,V074
P002230,W00869,3,588863.67,2025-11-06,V060
P002231,W00870,1,1282514.4,2024-06-28,V004
P002232,W00870,2,961885.8,2024-10-10,V002
P002233,W00870,3,961885.8,2024-11-21,V001
P002234,W00871,1,469248.22,2023-09-07,V021
P002235,W00871,2,469248.22,2023-10-25,V053
P002236,W00872,1,2785545.66,2024-06-07,V070
P002237,W00872,2,2089159.24,2024-08-13,V021
P002238,W00872,3,2089159.24,2024-12-21,V011
P002239,W00873,1,528341.46,2024-01-22,V023
P002240,W00873,2,396256.09,2024-02-29,V027
P002241,W00873,3,396256.09,2024-04-19,V055
P002242,W00874,1,857912.16,2024-03-22,V041
P002243,W00874,2,643434.12,2024-05-22,V040
P002244,W00874,3,643434.12,2024-07-21,V087
P002245,W00875,1,749541.06,2023-07-02,V086
P002246,W00875,2,562155.8,2023-07-22,V086
P002247,W00875,3,562155.8,2023-08-25,V077
P002248,W00876,1,588217.19,2024-08-05,V089
P002249,W00876,2,441162.89,2024-09-09,V081
P002250,W00876,3,441162.89,2024-10-05,V062
P002251,W00877,1,1081502.62,2025-01-11,V028
P002252,W00877,2,1081502.62,2025-02-18,V037
P002253,W00878,1,698409.17,2025-08-13,V042
P002254,W00878,2,523806.88,2025-10-25,V053
P002255,W00878,3,523806.88,2025-12-02,V038
P002256,W00879,1,566571.18,2024-01-22,V063
P002257,W00879,2,424928.39,2024-04-16,V059
P002258,W00879,3,424928.39,2024-06-22,V075
P002259,W00880,1,951948.02,2024-08-03,V049
P002260,W00880,2,713961.01,2024-10-12,V075
P002261,W00880,3,713961.01,2024-12-12,V017
P002262,W00881,1,499308.96,2026-02-13,V032
P002263,W00881,2,374481.72,2026-04-11,V012
P002264,W00881,3,374481.72,2026-06-18,V037
P002265,W00882,1,1322186.92,2025-11-12,V024
P002266,W00882,2,991640.19,2026-01-21,V071
P002267,W00882,3,991640.19,2026-05-09,V031
P002268,W00883,1,634736.65,2024-08-17,V074
P002269,W00883,2,476052.49,2024-11-04,V083
P002270,W00883,3,476052.49,2024-12-26,V036
P002271,W00884,1,793820.27,2026-05-21,V009
P002272,W00884,2,595365.2,2026-07-19,V062
P002273,W00885,1,1424569.17,2024-03-02,V088
P002274,W00885,2,1068426.88,2024-04-29,V073
P002275,W00885,3,1068426.88,2024-08-19,V078
P002276,W00886,1,1603402.75,2024-11-11,V015
P002277,W00886,2,1202552.06,2025-01-14,V020
P002278,W00886,3,1202552.06,2025-03-16,V082
P002279,W00887,1,257474.76,2026-05-26,V014
P002280,W00887,2,257474.76,2026-08-04,V040
P002281,W00888,1,985227.03,2026-07-09,V051
P002282,W00889,1,563634.37,2024-10-01,V011
P002283,W00889,2,422725.78,2024-11-02,V074
P002284,W00889,3,422725.78,2025-01-09,V076
P002285,W00890,1,635193.55,2023-09-30,V017
P002286,W00890,2,476395.16,2023-12-13,V048
P002287,W00890,3,476395.16,2024-03-29,V084
P002288,W00891,1,928807.61,2025-06-12,V075
P002289,W00891,2,928807.61,2025-09-25,V074
P002290,W00892,1,581679.04,2025-05-04,V067
P002291,W00892,2,581679.04,2025-08-07,V088
P002292,W00893,1,1605684.01,2023-07-30,V009
P002293,W00893,2,1204263.01,2023-10-08,V028
P002294,W00893,3,1204263.01,2024-01-15,V061
P002295,W00894,1,980651.94,2025-01-31,V040
P002296,W00894,2,980651.94,2025-05-21,V058
P002297,W00895,1,997944.81,2023-12-22,V063
P002298,W00895,2,748458.61,2024-02-29,V058
P002299,W00895,3,748458.61,2024-04-14,V071
P002300,W00896,1,1717010.73,2024-11-02,V053
P002301,W00896,2,1287758.05,2025-01-26,V029
P002302,W00896,3,1287758.05,2025-04-10,V085
P002303,W00897,1,1446469.94,2025-10-06,V060
P002304,W00897,2,1446469.94,2026-01-16,V028
P002305,W00898,1,1100657.28,2023-08-15,V073
P002306,W00898,2,1100657.28,2023-11-17,V060
P002307,W00899,1,823719.63,2024-04-19,V045
P002308,W00899,2,823719.63,2024-07-04,V050
P002309,W00900,1,586461.15,2024-06-05,V080
P002310,W00900,2,439845.86,2024-07-08,V062
P002311,W00900,3,439845.86,2024-08-15,V089
P002312,W00901,1,256484.58,2026-01-23,V021
P002313,W00901,2,192363.44,2026-02-24,V055
P002314,W00901,3,192363.44,2026-04-14,V008
P002315,W00902,1,2688176.84,2024-12-19,V030
P002316,W00902,2,2688176.84,2025-05-27,V071
P002317,W00903,1,2103738.88,2024-02-05,V022
P002318,W00903,2,2103738.88,2024-06-09,V061
P002319,W00904,1,6008403.45,2024-04-01,V089
P002320,W00904,2,4506302.59,2024-07-13,V033
P002321,W00904,3,4506302.59,2024-09-10,V003
P002322,W00905,1,550012.58,2025-12-20,V013
P002323,W00905,2,412509.43,2026-02-28,V018
P002324,W00905,3,412509.43,2026-05-07,V012
P002325,W00906,1,3799879.82,2023-11-09,V061
P002326,W00906,2,3799879.82,2024-03-13,V008
P002327,W00907,1,1523046.86,2024-08-20,V066
P002328,W00907,2,1142285.14,2024-11-10,V013
P002329,W00907,3,1142285.14,2024-12-20,V027
P002330,W00908,1,604102.13,2025-10-13,V037
P002331,W00908,2,453076.6,2026-01-05,V065
P002332,W00908,3,453076.6,2026-03-10,V012
P002333,W00909,1,286634.98,2025-05-12,V016
P002334,W00909,2,214976.24,2025-06-29,V065
P002335,W00909,3,214976.24,2025-08-01,V052
P002336,W00910,1,952655.0,2024-11-25,V020
P002337,W00910,2,714491.25,2025-01-20,V053
P002338,W00910,3,714491.25,2025-03-16,V040
P002339,W00911,1,1046176.37,2024-05-24,V021
P002340,W00911,2,1046176.37,2024-09-09,V049
P002341,W00912,1,1313620.97,2025-08-17,V003
P002342,W00912,2,1313620.97,2025-11-13,V022
P002343,W00913,1,1683447.0,2025-07-20,V043
P002345,W00914,1,1150690.36,2026-02-11,V016
P002346,W00914,2,863017.77,2026-05-12,V081
P002347,W00914,3,863017.77,2026-07-31,V069
P002348,W00915,1,665277.98,2025-04-15,V010
P002349,W00915,2,498958.48,2025-06-14,V011
P002350,W00915,3,498958.48,2025-08-10,V013
P002351,W00916,1,545946.69,2026-03-29,V006
P002352,W00916,2,545946.69,2026-05-28,V081
P002353,W00917,1,2677993.59,2025-04-10,V018
P002354,W00917,2,2677993.59,2025-09-02,V054
P002355,W00918,1,802882.05,2023-08-01,V013
P002356,W00918,2,802882.05,2023-11-14,V032
P002357,W00919,1,1400346.71,2025-04-29,V004
P002358,W00919,2,1050260.03,2025-07-11,V083
P002359,W00919,3,1050260.03,2025-10-27,V050
P002360,W00920,1,852295.34,2025-12-10,V075
P002361,W00920,2,639221.51,2026-03-12,V051
P002362,W00920,3,639221.51,2026-06-04,V064
P002363,W00921,1,1684436.39,2025-08-01,V089
P002364,W00921,2,1263327.29,2025-09-29,V064
P002365,W00921,3,1263327.29,2026-01-30,V052
P002366,W00922,1,2196047.1,2026-03-29,V059
P002367,W00922,2,1647035.32,2026-06-15,V018
P002368,W00923,1,549140.92,2024-06-09,V061
P002369,W00923,2,411855.69,2024-07-15,V030
P002370,W00923,3,411855.69,2024-09-08,V016
P002371,W00924,1,269176.98,2026-02-21,V037
P002372,W00924,2,269176.98,2026-04-22,V060
P002373,W00925,1,886007.7,2024-02-22,V065
P002374,W00925,2,664505.78,2024-04-17,V005
P002375,W00925,3,664505.78,2024-07-18,V005
P002376,W00926,1,496046.14,2023-08-11,V045
P002377,W00926,2,372034.61,2023-09-25,V071
P002378,W00926,3,372034.61,2023-11-13,V017
P002379,W00927,1,502117.66,2024-03-09,V043
P002380,W00927,2,502117.66,2024-05-12,V055
P002381,W00928,1,737109.1,2025-12-04,V064
P002382,W00928,2,552831.83,2026-01-28,V027
P002383,W00928,3,552831.83,2026-03-11,V024
P002384,W00929,1,1140581.34,2025-03-17,V032
P002385,W00929,2,1140581.34,2025-07-10,V004
P002386,W00930,1,1481903.5,2024-07-12,V073
P002387,W00930,2,1111427.62,2024-09-18,V025
P002388,W00930,3,1111427.62,2024-12-02,V025
P002389,W00931,1,810675.34,2025-02-06,V046
P002390,W00931,2,608006.51,2025-03-31,V028
P002391,W00931,3,608006.51,2025-05-30,V032
P002392,W00932,1,623529.39,2024-10-23,V085
P002393,W00932,2,467647.04,2024-12-13,V044
P002394,W00932,3,467647.04,2025-01-29,V057
P002395,W00933,1,528325.28,2024-04-06,V028
P002396,W00933,2,396243.96,2024-06-02,V055
P002397,W00933,3,396243.96,2024-07-01,V004
P002398,W00934,1,1778638.75,2025-07-06,V090
P002399,W00934,2,1778638.75,2025-10-03,V020
P002400,W00935,1,1871588.16,2024-02-28,V041
P002401,W00935,2,1871588.16,2024-06-28,V053
P002402,W00936,1,784812.21,2024-03-17,V083
P002403,W00936,2,784812.21,2024-07-10,V080
P002404,W00937,1,268579.31,2024-11-09,V086
P002405,W00937,2,268579.31,2024-12-24,V007
P002406,W00938,1,821381.5,2024-05-10,V078
P002407,W00938,2,616036.12,2024-07-25,V040
P002408,W00938,3,616036.12,2024-10-15,V008
P002409,W00939,1,922372.68,2025-08-02,V064
P002410,W00939,2,691779.51,2025-09-10,V044
P002411,W00939,3,691779.51,2025-10-16,V061
P002412,W00940,1,1712206.06,2025-04-03,V077
P002413,W00940,2,1712206.06,2025-08-06,V018
P002414,W00941,1,658579.43,2025-06-10,V074
P002415,W00941,2,493934.57,2025-08-29,V036
P002416,W00941,3,493934.57,2025-11-12,V023
P002417,W00942,1,1598255.28,2025-11-18,V074
P002418,W00942,2,1598255.28,2026-01-30,V042
P002419,W00943,1,641268.33,2023-06-27,V001
P002420,W00943,2,480951.25,2023-08-23,V058
P002421,W00943,3,480951.25,2023-11-25,V024
P002422,W00944,1,666820.59,2023-12-23,V029
P002423,W00944,2,500115.44,2024-02-17,V028
P002424,W00944,3,500115.44,2024-05-09,V041
P002425,W00945,1,361017.57,2024-10-29,V029
P002426,W00945,2,361017.57,2025-01-02,V072
P002427,W00946,1,1789083.53,2026-05-15,V060
P002428,W00947,1,2116204.5,2024-07-27,V054
P002429,W00947,2,1587153.38,2024-11-19,V029
P002430,W00947,3,1587153.38,2025-02-03,V018
P002431,W00948,1,489785.29,2026-02-16,V071
P002432,W00948,2,367338.97,2026-03-18,V073
P002433,W00948,3,367338.97,2026-04-19,V073
P002434,W00949,1,1503666.68,2025-07-15,V041
P002435,W00949,2,1503666.68,2025-11-10,V058
P002436,W00950,1,1037782.68,2024-01-16,V042
P002437,W00950,2,1037782.68,2024-05-03,V003
P002438,W00951,1,1826076.07,2025-07-17,V086
P002439,W00951,2,1826076.07,2025-10-10,V038
P002440,W00952,1,1721685.85,2025-02-07,V005
P002441,W00952,2,1721685.85,2025-06-15,V064
P002443,W00953,2,2394807.46,2025-12-21,V052
P002444,W00953,3,2394807.46,2026-02-26,V035
P002445,W00954,1,2595109.73,2024-10-03,V081
P002446,W00954,2,2595109.73,2025-03-09,V021
P002447,W00955,1,691359.94,2024-03-23,V002
P002448,W00955,2,691359.94,2024-06-12,V025
P002449,W00956,1,4370400.88,2026-02-03,V057
P002450,W00956,2,4370400.88,2026-06-12,V039
P002451,W00957,1,1923518.88,2023-08-05,V027
P002452,W00957,2,1923518.88,2023-11-24,V039
P002453,W00958,1,1606735.11,2026-03-08,V064
P002454,W00958,2,1606735.11,2026-06-15,V046
P002455,W00959,1,548529.91,2025-03-28,V032
P002456,W00959,2,548529.91,2025-05-12,V053
P002457,W00960,1,1041397.23,2025-12-09,V044
P002458,W00960,2,1041397.23,2026-03-05,V090
P002459,W00961,1,828430.08,2026-01-21,V008
P002460,W00961,2,621322.56,2026-03-20,V012
P002461,W00961,3,621322.56,2026-05-07,V017
P002462,W00962,1,1810092.57,2023-12-28,V038
P002463,W00962,2,1810092.57,2024-03-29,V055
P002464,W00963,1,566767.47,2023-07-06,V082
P002465,W00963,2,425075.6,2023-09-08,V064
P002466,W00963,3,425075.6,2023-12-07,V057
P002467,W00964,1,567013.22,2025-04-20,V012
P002468,W00964,2,425259.91,2025-07-15,V081
P002469,W00964,3,425259.91,2025-08-15,V057
P002470,W00965,1,487197.19,2024-05-26,V054
P002471,W00965,2,365397.89,2024-07-05,V026
P002472,W00965,3,365397.89,2024-08-24,V078
P002473,W00966,1,647910.26,2026-02-16,V085
P002474,W00966,2,485932.7,2026-03-13,V042
P002475,W00966,3,485932.7,2026-04-13,V075
P002476,W00967,1,837191.82,2024-10-24,V030
P002477,W00967,2,627893.87,2024-12-03,V017
P002478,W00967,3,627893.87,2025-02-07,V067
P002479,W00968,1,675507.1,2024-12-06,V059
P002480,W00968,2,506630.32,2025-02-03,V041
P002481,W00968,3,506630.32,2025-05-03,V073
P002482,W00969,1,372813.02,2025-01-09,V035
P002483,W00969,2,279609.77,2025-02-04,V046
P002484,W00969,3,279609.77,2025-03-03,V069
P002485,W00970,1,3549537.98,2025-05-17,V090
P002486,W00970,2,2662153.48,2025-09-01,V069
P002487,W00970,3,2662153.48,2025-12-01,V033
P002488,W00971,1,184957.85,2024-12-30,V052
P002489,W00971,2,138718.39,2025-02-07,V065
P002490,W00971,3,138718.39,2025-03-26,V016
P002491,W00972,1,363243.88,2025-02-09,V036
P002492,W00972,2,272432.91,2025-03-08,V054
P002493,W00972,3,272432.91,2025-04-17,V065
P002494,W00973,1,379064.95,2025-05-08,V028
P002495,W00973,2,284298.71,2025-06-19,V006
P002496,W00973,3,284298.71,2025-08-08,V054
P002497,W00974,1,739578.91,2025-05-09,V088
P002498,W00974,2,554684.18,2025-07-06,V029
P002499,W00974,3,554684.18,2025-08-31,V020
P002500,W00975,1,619519.88,2024-02-10,V037
P002501,W00975,2,464639.91,2024-04-07,V053
P002502,W00975,3,464639.91,2024-05-09,V002
P002503,W00976,1,1030606.36,2023-11-17,V010
P002504,W00976,2,772954.77,2024-02-09,V025
P002505,W00976,3,772954.77,2024-05-10,V013
P002506,W00977,1,448084.13,2024-12-17,V026
P002507,W00977,2,448084.13,2025-02-16,V003
P002508,W00978,1,471860.48,2024-03-27,V079
P002509,W00978,2,471860.48,2024-06-04,V028
P002510,W00979,1,404455.74,2026-02-18,V021
P002511,W00979,2,404455.74,2026-04-30,V050
P002512,W00980,1,417226.83,2024-06-11,V086
P002513,W00980,2,312920.12,2024-07-27,V064
P002514,W00980,3,312920.12,2024-09-03,V086
P002515,W00981,1,334933.33,2025-03-19,V048
P002516,W00981,2,334933.33,2025-06-11,V029
P002517,W00982,1,852597.5,2026-04-29,V036
P002518,W00982,2,639448.12,2026-05-31,V041
P002519,W00982,3,639448.12,2026-07-01,V090
P002520,W00983,1,1158129.95,2024-10-31,V043
P002521,W00983,2,1158129.95,2024-12-18,V031
P002522,W00984,1,303478.1,2025-02-01,V030
P002523,W00984,2,227608.58,2025-03-09,V074
P002524,W00984,3,227608.58,2025-05-02,V008
P002525,W00985,1,255486.28,2023-12-17,V004
P002526,W00985,2,191614.71,2024-03-05,V063
P002527,W00985,3,191614.71,2024-05-06,V007
P002528,W00986,1,401186.36,2025-11-28,V016
P002529,W00986,2,300889.77,2025-12-29,V004
P002530,W00986,3,300889.77,2026-01-28,V040
P002531,W00987,1,257923.89,2024-03-02,V051
P002532,W00987,2,193442.92,2024-04-15,V023
P002533,W00987,3,193442.92,2024-05-02,V047
P002534,W00988,1,1627235.65,2024-04-13,V089
P002535,W00988,2,1627235.65,2024-07-29,V089
P002536,W00989,1,1081137.59,2026-03-15,V078
P002537,W00989,2,1081137.59,2026-06-17,V035
P002538,W00990,1,569977.35,2024-02-02,V046
P002539,W00990,2,427483.01,2024-03-24,V031
P002540,W00990,3,427483.01,2024-06-11,V051
P002541,W00991,1,1106813.16,2025-01-12,V061
P002542,W00991,2,1106813.16,2025-05-01,V089
P002543,W00992,1,516518.53,2024-04-06,V075
P002544,W00992,2,387388.9,2024-07-01,V041
P002545,W00992,3,387388.9,2024-09-14,V065
P002546,W00993,1,856271.19,2026-02-07,V007
P002547,W00993,2,856271.19,2026-06-17,V003
P002548,W00994,1,849783.92,2025-03-20,V004
P002549,W00994,2,637337.94,2025-04-28,V088
P002550,W00994,3,637337.94,2025-05-14,V047
P002551,W00995,1,468694.89,2026-07-16,V059
P002552,W00996,1,1469944.71,2024-12-11,V010
P002553,W00996,2,1102458.53,2025-03-18,V082
P002554,W00996,3,1102458.53,2025-06-15,V021
P002555,W00997,1,721067.33,2026-01-22,V069
P002556,W00997,2,721067.33,2026-05-19,V070
P002557,W00998,1,1083263.78,2023-10-18,V030
P002558,W00998,2,812447.83,2024-01-02,V086
P002559,W00998,3,812447.83,2024-04-26,V047
P002560,W00999,1,918247.1,2023-07-27,V067
P002561,W00999,2,688685.32,2023-10-07,V040
P002562,W00999,3,688685.32,2023-12-09,V042
P002563,W01000,1,611995.6,2025-07-27,V052
P002564,W01000,2,458996.7,2025-09-15,V086
P002565,W01000,3,458996.7,2025-11-19,V061
P002566,W01001,1,2045734.54,2023-12-15,V012
P002567,W01001,2,1534300.91,2024-02-17,V048
P002568,W01001,3,1534300.91,2024-04-13,V004
P002569,W01002,1,755843.5,2024-05-16,V013
P002570,W01002,2,566882.62,2024-06-29,V003
P002571,W01002,3,566882.62,2024-09-26,V023
P002572,W01003,1,464878.71,2025-09-28,V006
P002573,W01003,2,348659.03,2025-11-10,V053
P002574,W01003,3,348659.03,2025-12-01,V040
P002575,W01004,1,393735.96,2025-05-29,V040
P002576,W01004,2,295301.97,2025-07-09,V021
P002577,W01004,3,295301.97,2025-08-08,V002
P002578,W01005,1,246734.5,2024-12-20,V024
P002579,W01005,2,185050.87,2025-02-01,V065
P002580,W01005,3,185050.87,2025-03-21,V034
P002581,W01006,1,836853.49,2023-11-20,V077
P002582,W01006,2,836853.49,2024-04-02,V069
P002583,W01007,1,536112.31,2023-08-19,V030
P002584,W01007,2,536112.31,2023-10-27,V061
P002585,W01008,1,307937.09,2024-01-13,V026
P002586,W01008,2,307937.09,2024-03-19,V038
P002587,W01009,1,714544.06,2025-06-24,V025
P002588,W01009,2,535908.04,2025-08-29,V079
P002589,W01009,3,535908.04,2025-10-21,V033
P002590,W01010,1,1876068.13,2025-12-23,V031
P002591,W01010,2,1876068.13,2026-05-22,V010
P002592,W01011,1,905308.65,2023-08-18,V076
P002593,W01011,2,905308.65,2023-10-10,V055
P002594,W01012,1,501544.97,2023-11-03,V085
P002595,W01012,2,501544.97,2023-12-30,V057
P002596,W01013,1,2177066.59,2024-04-24,V065
P002597,W01013,2,1632799.94,2024-07-30,V007
P002598,W01013,3,1632799.94,2024-09-09,V055
P002599,W01014,1,1309619.36,2025-01-31,V081
P002600,W01014,2,982214.52,2025-05-05,V047
P002601,W01014,3,982214.52,2025-06-05,V074
P002602,W01015,1,768517.18,2024-12-12,V062
P002603,W01015,2,768517.18,2025-04-13,V041
P002604,W01016,1,506309.63,2025-08-23,V064
P002605,W01016,2,379732.22,2025-09-20,V041
P002606,W01016,3,379732.22,2025-10-30,V040
P002607,W01017,1,1588315.76,2023-12-04,V090
P002608,W01017,2,1588315.76,2024-03-27,V086
P002609,W01018,1,655002.75,2024-08-19,V089
P002610,W01018,2,655002.75,2024-11-01,V064
P002611,W01019,1,793853.57,2025-05-15,V006
P002612,W01019,2,595390.18,2025-07-23,V004
P002613,W01019,3,595390.18,2025-10-14,V021
P002614,W01020,1,714578.94,2025-10-31,V090
P002615,W01020,2,535934.2,2025-12-27,V015
P002616,W01020,3,535934.2,2026-02-28,V021
P002617,W01021,1,604396.48,2025-10-02,V068
P002618,W01021,2,453297.36,2025-11-22,V001
P002619,W01021,3,453297.36,2026-01-23,V016
P002620,W01022,1,760051.78,2024-05-31,V086
P002621,W01022,2,570038.84,2024-07-27,V011
P002622,W01022,3,570038.84,2024-09-09,V077
P002623,W01023,1,948530.41,2025-11-11,V089
P002624,W01023,2,948530.41,2026-02-20,V003
P002625,W01024,1,956890.23,2025-01-21,V051
P002626,W01024,2,717667.67,2025-03-23,V080
P002627,W01024,3,717667.67,2025-06-02,V001
P002628,W01025,1,851443.09,2025-06-24,V076
P002629,W01025,2,851443.09,2025-10-13,V037
P002630,W01026,1,1302691.75,2025-01-11,V041
P002631,W01026,2,1302691.75,2025-05-06,V006
P002632,W01027,1,1826328.84,2026-02-23,V044
P002633,W01027,2,1826328.84,2026-07-24,V031
P002634,W01028,1,899793.97,2023-11-18,V079
P002635,W01028,2,674845.48,2023-12-27,V086
P002636,W01028,3,674845.48,2024-02-23,V037
P002637,W01029,1,1282782.71,2024-03-04,V004
P002638,W01029,2,1282782.71,2024-06-11,V057
P002639,W01030,1,865202.73,2023-08-25,V075
P002640,W01030,2,865202.73,2023-11-15,V021
P002641,W01031,1,1079820.8,2024-11-03,V001
P002642,W01031,2,1079820.8,2025-01-28,V088
P002643,W01032,1,875433.58,2025-07-28,V025
P002644,W01032,2,875433.58,2025-11-16,V090
P002645,W01033,1,266960.06,2026-03-13,V007
P002646,W01033,2,200220.04,2026-04-10,V060
P002647,W01033,3,200220.04,2026-05-19,V005
P002648,W01034,1,776887.47,2024-09-16,V025
P002649,W01034,2,582665.6,2024-11-14,V078
P002650,W01034,3,582665.6,2025-01-01,V015
P002651,W01035,1,852486.23,2026-08-19,V075
P002652,W01036,1,753717.44,2026-04-19,V033
P002653,W01036,2,753717.44,2026-06-27,V034
P002654,W01037,1,825785.42,2025-10-25,V039
P002655,W01037,2,619339.06,2026-01-27,V046
P002656,W01037,3,619339.06,2026-03-12,V044
P002657,W01038,1,427737.08,2023-09-17,V016
P002658,W01038,2,320802.81,2023-10-31,V080
P002659,W01038,3,320802.81,2023-12-10,V087
P002660,W01039,1,1489775.94,2025-06-26,V073
P002661,W01039,2,1117331.96,2025-08-28,V083
P002662,W01039,3,1117331.96,2025-11-03,V021
P002663,W01040,1,1046420.08,2025-03-10,V028
P002664,W01040,2,784815.06,2025-06-25,V054
P002665,W01040,3,784815.06,2025-10-07,V080
P002666,W01041,1,314097.01,2024-06-08,V084
P002667,W01041,2,314097.01,2024-07-31,V010
P002668,W01042,1,451951.77,2025-09-03,V009
P002669,W01042,2,338963.83,2025-10-05,V031
P002670,W01042,3,338963.83,2025-11-04,V002
P002671,W01043,1,856682.82,2025-12-17,V053
P002672,W01043,2,642512.12,2026-01-30,V006
P002673,W01043,3,642512.12,2026-03-23,V007
P002674,W01044,1,1062525.13,2025-08-23,V016
P002675,W01044,2,796893.85,2025-10-23,V013
P002676,W01044,3,796893.85,2025-12-14,V053
P002677,W01045,1,1715617.4,2025-01-31,V056
P002678,W01045,2,1286713.05,2025-04-12,V058
P002679,W01045,3,1286713.05,2025-07-05,V022
P002680,W01046,1,2275895.46,2024-01-26,V074
P002681,W01046,2,1706921.59,2024-05-07,V003
P002682,W01046,3,1706921.59,2024-08-01,V006
P002683,W01047,1,388016.82,2023-12-23,V037
P002684,W01047,2,291012.62,2024-02-26,V060
P002685,W01047,3,291012.62,2024-03-25,V085
P002686,W01048,1,562709.2,2024-08-11,V016
P002687,W01048,2,422031.9,2024-10-09,V079
P002688,W01048,3,422031.9,2024-11-30,V037
P002689,W01049,1,1333109.4,2023-11-16,V071
P002690,W01049,2,999832.05,2024-02-03,V074
P002691,W01049,3,999832.05,2024-05-14,V011
P002692,W01050,1,421010.88,2023-08-08,V021
P002693,W01050,2,315758.16,2023-09-17,V023
P002694,W01050,3,315758.16,2023-10-22,V033
P002695,W01051,1,1729373.65,2024-12-12,V090
P002696,W01051,2,1297030.24,2025-03-12,V065
P002697,W01051,3,1297030.24,2025-04-23,V015
P002698,W01052,1,701839.62,2023-07-19,V065
P002699,W01052,2,526379.72,2023-09-09,V005
P002700,W01052,3,526379.72,2023-11-24,V080
P002701,W01053,1,407054.34,2025-02-10,V006
P002702,W01053,2,305290.75,2025-03-30,V013
P002703,W01053,3,305290.75,2025-04-20,V029
P002704,W01054,1,570039.27,2026-01-30,V056
P002705,W01054,2,570039.27,2026-04-18,V068
P002706,W01055,1,1169931.99,2024-07-14,V004
P002707,W01055,2,1169931.99,2024-09-13,V071
P002708,W01056,1,1434732.19,2025-10-18,V082
P002709,W01056,2,1434732.19,2026-01-26,V063
P002710,W01057,1,646690.45,2023-10-01,V009
P002711,W01057,2,646690.45,2023-12-15,V007
P002712,W01058,1,290741.34,2024-04-01,V012
P002713,W01058,2,218056.0,2024-05-02,V001
P002714,W01058,3,218056.0,2024-06-24,V014
P002715,W01059,1,2010113.06,2025-06-12,V012
P002717,W01060,1,2643791.93,2025-05-31,V076
P002718,W01060,2,2643791.93,2025-09-14,V063
P002719,W01061,1,728830.06,2024-09-14,V006
P002720,W01061,2,546622.54,2024-11-24,V069
P002721,W01061,3,546622.54,2025-01-24,V072
P002722,W01062,1,2272935.67,2024-02-06,V027
P002723,W01062,2,2272935.67,2024-05-29,V057
P002724,W01063,1,367604.91,2024-10-18,V007
P002725,W01063,2,367604.91,2024-12-01,V023
P002726,W01064,1,676023.84,2024-02-04,V009
P002727,W01064,2,507017.88,2024-04-15,V013
P002728,W01064,3,507017.88,2024-06-15,V059
P002729,W01065,1,815479.41,2025-12-27,V045
P002730,W01065,2,611609.56,2026-02-13,V010
P002731,W01065,3,611609.56,2026-03-22,V019
P002732,W01066,1,285801.84,2023-12-29,V078
P002733,W01066,2,214351.38,2024-02-04,V003
P002734,W01066,3,214351.38,2024-03-18,V052
P002735,W01067,1,2267342.71,2024-04-28,V035
P002736,W01067,2,1700507.03,2024-08-14,V057
P002737,W01067,3,1700507.03,2024-10-24,V054
P002738,W01068,1,403940.17,2023-11-24,V056
P002739,W01068,2,403940.17,2024-03-09,V079
P002740,W01069,1,654590.52,2024-11-02,V031
P002741,W01069,2,490942.89,2024-11-22,V074
P002742,W01069,3,490942.89,2024-12-30,V053
P002743,W01070,1,486054.91,2024-05-22,V072
P002744,W01070,2,364541.18,2024-07-23,V060
P002745,W01070,3,364541.18,2024-09-23,V038
P002746,W01071,1,607575.94,2025-05-24,V085
P002747,W01071,2,607575.94,2025-09-05,V046
P002748,W01072,1,485969.58,2024-01-12,V073
P002749,W01072,2,364477.18,2024-02-20,V042
P002750,W01072,3,364477.18,2024-03-22,V042
P002751,W01073,1,1268188.28,2026-01-24,V055
P002752,W01073,2,951141.21,2026-03-15,V034
P002753,W01073,3,951141.21,2026-05-25,V076
P002754,W01074,1,1076469.41,2024-04-20,V006
P002755,W01074,2,1076469.41,2024-07-17,V006
P002756,W01075,1,890011.11,2025-10-01,V011
P002757,W01075,2,890011.11,2025-12-31,V026
P002758,W01076,1,571004.41,2024-07-31,V051
P002759,W01076,2,571004.41,2024-10-30,V082
P002760,W01077,1,830046.92,2025-05-31,V029
P002761,W01077,2,830046.92,2025-08-10,V011
P002762,W01078,1,388593.19,2024-01-05,V061
P002763,W01078,2,291444.89,2024-02-06,V060
P002764,W01078,3,291444.89,2024-03-15,V008
P002765,W01079,1,249360.68,2026-01-17,V042
P002766,W01079,2,187020.51,2026-03-31,V003
P002767,W01079,3,187020.51,2026-05-19,V071
